0.0	Silence
0.232199546	A
8.452993197	B
41.045396825	C
57.302494331	C
73.608798185	D
80.712562358	C
88.881405895	E
105.24526077	C
121.455532879	D
128.571065759	C
144.878390022	C
201.996439909	B
234.529387755	A
267.117528344	B
299.706984126	C
332.278185941	C
391.342403628	B
407.676507936	F
456.493446712	C
480.923673469	C
497.224875283	D
504.35585034	C
512.501201814	C
528.839138321	D
535.971768707	C
544.089750566	E
560.470884353	C
576.765963718	D
583.851904761	C
600.173696145	C
628.285532879	Silence
630.360816326	End
