0.0	Silence
0.232199546	Intro
8.452993197	Solo
41.045396825	Interlude
57.302494331	Verse
73.608798185	Chorus
80.712562358	Interlude
88.881405895	Pre-Verse
105.24526077	Verse
121.455532879	Chorus
128.571065759	Interlude
144.878390022	Instrumental
201.996439909	Interlude
234.529387755	Interlude
267.117528344	Solo
299.706984126	Instrumental
332.278185941	Instrumental
391.342403628	Interlude
407.676507936	Bridge
456.493446712	Instrumental
480.923673469	Verse
497.224875283	Chorus
504.35585034	Interlude
512.501201814	Verse
528.839138321	Chorus
535.971768707	Interlude
544.089750566	Pre-Verse
560.470884353	Verse
576.765963718	Chorus
583.851904761	Interlude
600.173696145	Instrumental
624.667097505	Fade-out
628.285532879	Silence
630.360816326	End
