0.0	Silence
0.032653061	a
5.205328798	a
10.055238095	a
14.961020408	b
24.62956916	c
34.425873015	d
44.228004535	d
54.088435374	d'
58.901337868	a
64.919931972	c
74.85585034	c
84.737097505	d
94.185532879	d
103.658276643	d'
108.521451247	a
114.480453514	c
124.078752834	c
133.560181405	d
143.054875283	d
152.461904761	d'
157.122380952	a
163.209886621	c
172.779160997	c
182.439455782	d
192.114013605	d
201.685759637	d'
206.405736961	a
212.478911564	c
221.924399092	c
231.548594104	d
240.884013605	d
250.191655328	d'
255.00585034	a
263.033809523	c
272.860521541	c
282.670249433	d
291.549070294	d
300.986417233	d'
305.742267573	a
312.102131519	z
317.074263038	End
