0.000000000	silence
0.020408163	a, A, intro, (wind)
2.776848072	b, B, theme, (strings
5.502086167	c
7.948798185	b
10.462040816	c
12.933945578	b
15.389523809	c'
16.590453514	b
19.000476190	c
21.379002267	b
23.705986394	c
26.090068027	b'
28.397346938	b'
30.745328798	b'
33.139682539	c
35.451972789	c
37.784648526	c
40.128004535	b'
42.514331065	b'
44.931247165	b'
47.296757369	b'
49.688798185	b'
52.068390022	b'
54.458049886	b'
57.028435374	b'
59.500226757	b'
62.019433106	b'
64.615238095	b'
67.051179138	b'
69.554557823	b', strings)
72.022312925	b', (wind
74.524421768	b', wind)
75.795918367	silence
75.807346938	end
