0.000000000	silence
0.451337868	I, intro, (guitar)
8.496009070	V, verse, (voice
16.064761904	=
23.673582766	X
31.239863945	V'
38.831950113	C, chorus
46.343492063	=
53.989092970	C, voice)
61.569886621	X, (guitar)
69.095759637	V, verse, (voice
76.663832199	=
84.240204081	X
91.839841269	V'
99.374172335	C, chorus
106.967777777	=
114.536167800	C, voice)
122.118390022	X, (guitar)
129.703786848	B, bridge, (voice)
137.234126984	C', solo, (guitar
144.822358276	=, guitar)
152.344285714	B, bridge, (voice
159.956122448	=
167.572902494	C, chorus
175.130158730	=
182.710816326	C, chorus
190.260861678	=
197.847324263	C, chorus
205.447619047	=, voice)
212.978775510	C', outro, (guitar
220.574603174	=, fadeout, guitar)
234.399478458	silence
236.081995464	end
