0.0	Silence
0.116099773	A
71.076281179	B
80.370068027	B
98.559909297	B
116.775714285	B
134.931156462	B
144.091836734	C
162.24941043	C
180.3323356	C
198.457324263	C
216.314081632	C
234.058299319	C
251.913809523	C
269.895941043	C
287.975374149	C
306.10201814	C
323.815328798	B
341.489002267	B
359.332040816	B
368.300068027	B
386.249478458	C
403.780068027	C
421.519433106	C
439.357346938	C
457.246054421	C
475.198231292	C'
492.636780045	C'
510.304399092	C
527.977142857	C
545.717936507	C
563.039138321	C
580.070453514	C
597.008253968	C
614.096122448	C
631.796734693	B
649.68909297	B
667.439342403	B
684.861882086	B'
698.427981859	Z
700.081632653	Silence
708.675918367	End
