0.000000000	Silence
0.162539682	a, A, Verse, (voice
3.351020408	b
6.474897959	b'
9.467120181	c
12.551473922	d
15.807551020	a, B, Chorus
18.813832199	b'
21.701156462	b'
24.881405895	e
28.377732426	c'
31.517029478	b'
34.629977324	c'
37.778004535	e
41.761519274	a, A, Verse
45.073560090	b
48.222244897	b'
51.257732426	c
54.289070294	d
57.406530612	a, B, Chorus
60.631360544	b'
63.752517006	b'
66.979750566	e
70.114285714	c'
73.196281179	b'
76.236326530	c'
79.330226757	e, voice)
82.289614512	Silence
83.879183673	End
