0.0	Silence
0.040816326	z
0.185759637	a
4.689886621	a
8.936145124	a
13.285646258	a
17.557891156	a
21.885918367	a
26.101269841	b
30.362857142	a
34.665804988	a
38.917437641	a
43.173900226	b
47.481904761	a
51.781746031	c
56.093990929	d
60.356394557	c
64.613151927	d
68.879773242	e
71.021247165	a
75.22031746	a
79.591428571	a
83.707936507	a
88.026281179	a
92.417936507	a
96.626575963	a
100.852743764	a
105.175124716	a
109.396122448	a
113.699229024	a
118.032857142	a
122.269297052	b
126.59723356	a
130.864353741	a
135.15201814	a
139.402267573	b
143.658571428	a
147.911292517	c
152.234263038	d
156.53340136	c
160.856077097	d
165.102244897	e
167.222698412	a
171.479138321	c'
179.950816326	d'
188.421972789	e
190.553265306	a
194.803945578	a
199.081904761	c'
207.568412698	d'
216.007981859	e
218.082743764	a
222.327891156	a
226.60015873	a
230.753061224	a
234.987346938	a
239.292789115	a
243.508707482	a
247.723129251	a
251.989523809	a
256.241723356	a
260.394693877	a
264.615736961	a
268.870702947	a
274.720702947	a
281.237437641	z
313.424489795	Silence
313.443265306	End
