0.0	Silence
5.061950113	a
7.098458049	a
9.165034013	a
11.090816326	a
12.880226757	a
14.555782312	a
16.223900226	a
17.938798185	a
19.63723356	b
21.220294784	b
22.911247165	b
24.610702947	b
26.278140589	a'
29.575351473	a'
32.988684807	a'
36.494897959	a'
40.04755102	a
41.974807256	a
43.739523809	a
45.457800453	a
47.083197278	b
48.766553287	b
50.357210884	b
51.990544217	b
53.631224489	a'
57.253537414	a'
60.597210884	a'
64.153582766	a'
67.609637188	a
69.602539682	a
71.324829931	a
73.139070294	a
74.668503401	b
76.384104308	b
78.05861678	b
79.698911564	b
81.30941043	a'
84.95494331	a'
88.414716553	a'
91.990589569	a'
95.496802721	a
97.331179138	a
99.18877551	a
100.907052154	a
102.648548752	b
104.250725623	b
105.969002267	b
107.640839002	b
109.35909297	a'
112.679546485	a'
115.837460317	a'
119.088253968	a'
122.339047619	b'
125.473741496	b'
128.53877551	b'
131.627029478	b'
134.552743764	a
136.48	a
138.337596371	a
140.07909297	a
141.797369614	b
143.469206349	b
145.094603174	b
146.72	b
152.920816326	End
