0.000000000	A, a, Intro, (guitar
8.702698412	a
17.100136054	a
26.042811791	a, guitar)
35.176984126	B, b, Verse, (voice
44.367528344	b
53.722018140	b
63.150566893	D, d, Chorus
72.494444444	d, voice)
84.404625850	A, a, Transition, (guitar
94.106462585	a
103.730068027	B, b, Solo
113.443877551	b, guitar)
123.026530612	B, b, Verse, (voice
132.827074829	b, voice)
142.530566893	B, b, Solo, (guitar)
152.325238095	D, d, Chorus, (voice
162.203650793	d, voice)
171.987981859	C, c, Solo, (guitar
182.182925170	c
191.968911564	c'
204.309818594	c
214.255487528	c
224.080770975	c
233.945941043	c
243.905510204	c
253.750226757	c
263.714739229	c
273.733038548	c
283.943378684	c
294.015600907	c
303.959070294	c
314.023310657	c
324.072199546	c
334.220975056	c
344.384761904	c
354.753990929	c
365.247414965	c
375.766394557	c
386.174580498	c
396.705215419	c
407.708752834	c
419.436258503	c'', guitar)
430.405850340	Z
456.777142857	End
