0.0	Silence
0.232199546	a
6.432199546	b
12.430249433	a
18.555646258	b
24.531496598	a
30.532108843	b
36.26956916	a
42.167437641	b
47.756734693	c
53.483446712	c
58.85430839	a
64.520294784	b
70.113696145	c
75.849160997	c
82.004875283	c
88.188594104	c
94.3630839	a
100.862380952	b
106.916553287	a
112.77015873	b
118.562290249	a
124.148435374	b
129.828571428	c
135.258480725	c
140.77478458	a
146.405192743	b
152.02786848	c
158.003605442	c
164.004399092	c
170.117097505	c
176.466734693	a
183.003945578	b
188.967664399	a
195.092517006	b
210.212970521	Silence
210.212970521	End
