0.000000000	silence
0.371519274	A, a, intro
5.819024943	a
11.224376417	a, (spoken voice
16.740226757	a
22.168412698	a
27.632358276	a, spoken voice)
33.057120181	A, a, verse, (voice
38.912721088	a
44.320566893	b
49.754852607	a
55.204217687	B, c, chorus
60.746666666	A, a, verse
66.165873015	a
71.588639455	b
77.022607709	a
82.450521541	B, c, chorus
87.966190476	C, d, bridge
93.464716553	d
101.646077097	A, a, verse
107.034399092	a
112.477460317	b
117.987052154	a
123.354263038	B, c, chorus, voice)
128.916916099	A, a, solo, (sax
134.317709750	a
139.762426303	b
145.206870748	a
150.661405895	e, sax)
156.068390022	C, d, bridge, (voice
161.570725623	d
169.777392290	A, a, verse
175.283333333	a
180.624489795	b
186.105124716	a
191.590498866	B, c, chorus
197.050521541	c
202.508253968	c, voice)
208.003219954	A, a, outro, (spoken voice, (sax
213.425873015	a
218.844126984	a
224.308276643	a
229.792721088	a
235.245487528	a
240.736326530	a
246.098934240	a, fadeout, spoken voice)
251.621088435	a
257.044716553	a
262.540340136	a, sax)
270.383968253	silence
274.029092970	end
