0.0	Silence
0.424489795	A
19.229319727	A
37.68723356	B
55.870680272	A
74.496621315	A
92.748004535	A
111.973038548	C
129.981315192	C
145.349478458	C
163.046961451	C
180.321678004	B'
199.822086167	C
214.810566893	C'
231.825396825	C
248.803809523	B
265.659931972	A
282.402630385	A
299.079546485	A
315.654331065	B'
332.195351473	C
350.799365079	C
367.298004535	C
383.90739229	C
400.531201814	C
419.284603174	C
435.9523356	D
460.789070294	D'
481.350816326	C
497.797006802	C
514.273900226	D'
547.272675736	C'
563.756235827	D
580.401904761	B
596.86893424	D
617.43893424	B'
645.985623582	B'
674.238911564	B'
702.580725623	B'
730.867505668	B'
758.74786848	B'
782.352993197	C
798.064444444	C
813.834557823	C'
837.795782312	B
853.818276643	B
869.834195011	B
886.200589569	B
902.607006802	B'
916.942040816	B
935.261609977	B
951.232517006	A
967.399433106	B
983.380566893	C
1023.640816326	Z
1028.383673469	Silence
1028.388571428	End
