0.0	silence
0.0	Z
0.905578231	A
17.91723356	B
34.869070294	C
43.485873015	D
60.360204081	B
77.270861678	C
85.704353741	D
102.553673469	A
119.025827664	B
135.812312925	C
144.304376417	D
160.773015873	B
176.975034013	C
185.006349206	D
201.006553287	B
216.891768707	C
224.844058956	D
240.733854875	B
256.660022675	C
264.665600907	D
280.405328798	B
296.279478458	C
304.232222222	D
319.908072562	B
336.040997732	C
344.209637188	D
360.121836734	A
376.031972789	B
392.166099773	C
400.367278911	D
416.221995464	D
440.073265306	A
468.604081632	Z
481.384489795	End
