0.0	Silence
0.046439909	Z
1.764716553	A
8.070430839	A
14.09585034	B
28.065374149	B
41.961995464	C
48.169818594	A
54.245691609	B
68.080680272	B
81.935487528	C
88.058866213	A
94.29526077	D
115.732131519	A
121.79446712	B
135.577437641	B
149.086848072	C
155.192199546	A
161.20371882	B
174.718208616	C
180.773877551	C
186.843356009	C
193.005464852	A
199.031201814	A
205.066349206	A
211.16371882	A
217.244217687	A
223.248299319	A
229.34893424	A
235.502879818	A'
246.524036281	Z
248.140045351	Silence
248.163265306	End
