0.0	Silence
0.718367346	a
17.753514739	a
34.217664399	b
47.040702947	b'
63.482653061	c
80.967981859	c'
97.772358276	d
118.549047619	e
128.986848072	f
146.989841269	g
176.860997732	d
197.370045351	e
219.374240362	h
233.200430839	i
245.388480725	j
270.814331065	k
318.041473922	l
368.059501133	m
432.925079365	n
456.909365079	o
483.813514739	Silence
484.777641723	p
531.224444444	q
575.6461678	r
583.02941043	s
590.926190476	r
598.997619047	s
606.893628117	r
614.646417233	s
622.673922902	r
630.31802721	s
638.218072562	r
645.974263038	s
654.130907029	r
661.663900226	r
669.554739229	s
677.420226757	y
694.204081632	Silence
698.620340136	End
