0.000000000	silence
0.557278911	z, applause
3.436553287	d', N, intro, (violin
15.371609977	i
31.950657596	d''
40.756553287	i
49.179863945	i, violin)
57.501587301	b, (accordion
65.532267573	c
73.173219954	a, A, main, theme
80.740634920	a
88.233356009	b
95.694444444	c, accordion)
103.093015873	d, B, interlude, (violin)
110.797891156	d, (accordion
118.268752834	e
125.844897959	e
133.386848072	f
140.770884353	f
148.096077097	g, C, secondary theme
155.303537414	g
162.447052154	h
169.501700680	h
176.737165532	g
183.822244897	g
190.889795918	g'
197.910204081	g', outro, accordion)
209.510430839	z, applause
219.101859410	silence
220.686984126	end
