0.000000000	Silence
0.040634920	z, Z
0.417959183	a, A', Solo, (guitar
5.753310657	a
10.868911564	a
16.251133786	a
21.530861678	a
26.754603174	a
31.884965986	a
37.129614512	a
42.472267573	a
47.738027210	b
53.080816326	b
58.373809523	b
63.623219954	b
68.912970521	b
74.069501133	a
79.329251700	b
84.583877551	a
89.791088435	b
94.803514739	b
99.937006802	b
105.068616780	b
110.117800453	a
115.208435374	a
120.316190476	b, A', Instrumental
125.281405895	b
130.292063492	b
135.314240362	b
140.254331065	c, B, Verse, (voice
145.223560090	d
150.213106575	c
155.254285714	d
160.276825396	e, C', Pre-Chorus
165.242380952	f
170.252607709	g
175.305691609	h, voice)
180.304875283	c, (guitar
185.277551020	d', guitar)
190.185532879	i, D, Chorus, (voice
195.178072562	i
200.017346938	i
205.041111111	i'
209.922721088	j
214.990884353	j
219.779773242	j
224.755714285	j', voice)
229.602448979	a, A, Solo, (guitar
234.417120181	k
239.170544217	a
243.921746031	k
248.754512471	a
253.553718820	k
258.367891156	a
263.121904761	k'
267.931995464	a
272.824512471	k
277.528117913	a
282.285986394	k
286.974285714	a
291.691224489	k
296.402653061	a
301.044285714	k
305.702244897	a
310.467981859	k
315.135079365	a
319.815600907	k
324.537619047	a
329.259523809	k
333.933968253	a
338.625238095	k
343.341156462	a
348.053560090	k
352.703378684	a
357.455600907	k
362.117709750	a
366.828526077	k
371.475328798	a
376.148276643	k
380.732448979	a, A, Instrumental
385.469274376	k, guitar)
390.124739229	c, B, Verse, (voice
394.856802721	d
399.536235827	c
404.254285714	d
409.011746031	e, C, Pre-Chorus
413.768117913	f
418.488639455	c
423.194149659	d'
428.028027210	i, D, Chorus
432.793219954	i
437.405532879	i
442.133582766	i'
446.832607709	j
451.571746031	j
456.283015873	j
461.021269841	j', voice)
465.788571428	a, A, Solo, (synthesizer
470.484965986	k
475.071814058	a
479.686349206	k
484.315147392	a
488.922879818	k
493.494331065	a
498.056054421	k
502.566258503	a
507.143356009	k
511.644648526	a
516.170068027	k
520.716507936	a
525.199682539	k
529.720385487	a
534.323560090	k
538.864240362	a
543.404376417	k
548.007981859	a
552.574875283	k
557.021995464	a
561.574444444	k
566.121519274	a
570.655464852	k, synthesizer)
575.226349206	a, A, Instrumental, (guitar
579.763469387	k
584.252879818	a
588.621541950	k, guitar)
592.988140589	c, B, Verse, (voice
597.625079365	d
602.177097505	c
606.791133786	d
611.300748299	e, C, Pre-Chorus
615.973514739	f
620.591995464	c
625.174421768	d'
629.821904761	i, D, Chorus
634.504036281	i
638.999115646	i
643.637120181	i'
648.199365079	j
652.864648526	j
657.456371882	j
662.111451247	j', voice)
666.763174603	a, A', Coda, (guitar
671.344172335	a
675.978616780	a
680.556190476	a
685.105804988	a
689.566893424	a
694.050362811	a
698.528775510	a
702.962902494	a, A', Fade-out
707.548185941	a
712.146258503	a, guitar)
713.827845804	Silence
713.874285714	End
