0.0	Silence
0.055147392	no_function
36.292789115	Intro
48.278548752	Interlude
60.234557823	Instrumental
72.178367346	Verse
96.541451247	Pre-Chorus
108.724285714	Chorus
117.939863945	Interlude
130.058412698	Verse
154.469863945	Pre-Chorus
166.626394557	Chorus
175.907052154	Interlude
181.911632653	Solo
196.881995464	Verse
221.053968253	Pre-Chorus
233.098707482	Chorus
242.237052154	Chorus
254.469138321	Instrumental
278.507959183	Interlude
290.432766439	Instrumental
339.241405895	no_function
351.622675736	Silence
351.660408163	End
