0.000000000	Silence
0.694829931	A, a
2.764467120	a, (vocal
9.224013605	a'
14.199795918	b
22.562562358	B, c
28.912358276	d
33.824036281	b
37.025623582	b
42.782630385	C, e
46.046666666	e
49.260294784	f
52.703378684	f'
56.019795918	D, g
57.645192743	g
59.409909297	g
61.058526077	g'
61.964104308	h
65.273492063	i
72.331655328	j
76.050068027	k
79.839115646	l
83.642108843	l'
85.799523809	F, g'
87.484149659	g'
89.211111111	i'
90.875102040	n
95.659115646	n
99.239727891	n
102.923265306	n
106.484195011	D, g
108.181632653	g
109.892335600	g
111.494852607	g'
112.455034013	h
115.728117913	i
122.833424036	j
126.542471655	k
130.403129251	j
133.895215419	k
137.573038548	G, o
141.079251700	o
144.585464852	p, vocal)
146.414058956	p, Outro
154.391269841	Silence
159.041247165	End
