0.0	Silence
0.30185941	A
51.224444444	B
101.966530612	C
124.251678004	A
145.80956916	D
162.482947845	B'
190.679705215	A
207.772448979	E
240.467074829	A'
288.136417233	Silence
290.876371882	F
344.51446712	G
399.66185941	F
420.513378684	F
485.506031746	G'
617.279274376	G
684.498412698	G
745.757505668	G'
786.487573696	F'
902.529002267	Silence
907.539478458	H
980.652562358	I'
987.649931972	H
1043.459501133	I
1062.762448979	H'
1090.819229024	H
1114.723446712	J
1143.768526077	Silence
1149.805714285	End
