0.000000000	Z
12.775147392	A, a, intro, (guitar
22.269047619	a
31.017142857	a, guitar)
39.883673469	A, a, verse, (voice
48.710634920	a
57.608412698	a
66.472312925	a
75.467369614	B, b, chorus
84.580770975	c, voice)
91.741224489	d, (banjo
101.055328798	d
110.312993197	A, a, trans
119.479229024	a, banjo)
127.850634920	A, a, verse, (voice
136.667074829	a
145.542675736	a
154.427392290	a
163.452154195	B, b, chorus
172.583990929	c, voice)
179.747278911	d, (banjo
188.965192743	d, banjo)
198.258548752	A, a, solo, (guitar
207.082154195	a
215.936507936	a
224.647619047	a, guitar)
233.474013605	C, e, outro, (banjo
242.835646258	e
252.477981859	e
262.046213151	e' banjo)
287.978185941	end
