0.0	Silence
0.334693877	no_function
3.575873015	Intro
29.203219954	Transition
38.526530612	Head
56.225895691	Verse
73.969841269	Pre-Chorus
91.60956916	Instrumental
105.035079365	Chorus
122.417959183	Bridge
128.261428571	Verse
146.16786848	Pre-Chorus
163.693514739	Instrumental
176.965464852	Chorus
194.21170068	Bridge
200.10632653	Head
236.146281179	Instrumental
236.146281179	Solo
253.778276643	Head
272.412131519	Solo
289.472789115	Bridge
294.452244897	Solo
365.598798185	Chorus
402.649070294	Outro
409.485714285	no_function
440.995918367	Silence
441.025306122	End
