0.0	Silence
1.175510204	Intro
40.946938775	Intro
59.990136054	Verse
79.067664399	Verse
98.094512471	Interlude
117.290861678	Interlude
126.962312925	Verse
146.178321995	Verse
165.370272108	Interlude
184.660272108	Interlude
194.106417233	Transition
203.570204081	no_function
241.962267573	Solo
322.210907029	Solo
374.826258503	Solo
431.871768707	Solo
470.727052154	Interlude
509.550022675	Interlude
519.038911564	Verse
548.023151927	Coda
551.758435374	Outro
591.505192743	Solo
611.524195011	Outro
617.508730158	no_function
627.934693877	Silence
631.301224489	End
