0.0	Silence
2.27755102	A
12.747755102	B
21.554058956	C
25.946689342	B
34.467278911	B'
85.751292517	D
111.516281179	B
148.856734693	B
185.273446712	B
221.349478458	D'
229.402312925	D
261.938231292	D
305.722789115	B
333.634557823	B
388.993106575	C
396.714217687	B
423.810385487	C
431.523106575	B'
481.480839002	B
551.843038548	C
563.319841269	B
605.412698412	C
613.083605442	D
654.452494331	C
677.092721088	B
692.251292517	B
738.7961678	B
769.696417233	B'
803.522698412	C
811.345396825	C'
879.525442176	C
890.719274376	D
920.810045351	Z
929.448979591	Silence
929.462857142	End
