0.000000000	silence
0.179591836	A, a, intro, (guitar
8.974988662	b
17.653356009	c, guitar)
26.331519274	A, a, verse, (voice
35.095056689	b
43.784535147	c
52.479251700	A, a, verse
61.308979591	b
69.936054421	c
78.730136054	B, d, chorus
87.458367346	e
96.156643990	b
104.935215419	c, voice)
113.606689342	A, a, solo, (organ
122.441043083	b
131.059115646	c, organ)
139.770430839	A, a, solo, (piano
148.496099773	b
157.287006802	c, piano)
165.681088435	B, d, chorus, (voice
174.666439909	e
183.484376417	b
192.190362811	c, voice)
200.834058956	A, a, outro, (guitar
209.569841269	b
218.270181405	c, guitar)
232.699591836	silence
237.556643990	end
