0.0	Silence
0.928798185	Chorus
16.188140589	Chorus
31.098253968	Verse
46.09632653	Chorus
61.114852607	Solo
76.29956916	Solo
91.127641723	Solo
105.901995464	Solo
121.003854875	Solo
136.117052154	Solo
151.001428571	Solo
166.00217687	Solo
181.131020408	Solo
196.219705215	Solo
211.285986394	Solo
226.568820861	Solo
241.754671201	Solo
256.91723356	Solo
272.071133786	Solo
287.157324263	Solo
302.208662131	Solo
317.398412698	Solo
332.233015873	Solo
347.222811791	Solo
362.164149659	Solo
376.91941043	Solo
391.757278911	Solo
406.22770975	Solo
420.925623582	Solo
436.094353741	Solo
451.422131519	Solo
466.900453514	Solo
482.225782312	Solo
497.45079365	Solo
512.65095238	Solo
528.077845804	Solo
543.490566893	Solo
558.343832199	Solo
573.249750566	Solo
588.036417233	Solo
602.62723356	Solo
616.884535147	Solo
631.18802721	Solo
645.585464852	Solo
660.081247165	Chorus
676.118163265	Chorus
691.847029478	Verse
707.878888888	Chorus
725.019863945	Silence
728.973061224	End
