0.000000000	Silence
0.065306122	A, a, Theme, (piano
9.868480725	a'
20.294240362	b
35.330725623	c
44.551859410	B, d, Transition
61.416780045	e
82.966870748	C, f, Theme
98.060000000	g
119.371247165	D, h, Theme
128.056984126	h
136.337256235	i
152.246122448	E, a'', Development
165.000997732	a'''
177.432970521	j
212.973424036	k
236.912811791	m, Bridge
245.094535147	f', Development
255.256961451	f''
261.898956916	n
273.520839002	o
299.026575963	A, a, Theme
307.385759637	a'
316.256258503	b
334.350861678	B, d, Transition
360.629115646	e
381.966077097	C, f, Theme
397.607165532	g
419.121950113	D, h, Theme
427.734784580	h
436.429229024	i
450.272448979	p, Bridge
463.534648526	C', f''', Theme
478.632925170	q
514.930907029	b'
536.639319727	C', f''', Theme
554.012471655	r, piano)
583.621269841	Silence
590.288979591	End
