0.000000000	Silence
0.139319727	A, a, Intro
6.627029478	B, b, Head, (voice
12.996485260	c
19.459251700	d
25.862471655	C, e, Head
32.313854875	f
38.697709750	e
45.226303854	f
51.706122448	D, g, Head
58.082108843	h
64.559387755	e
71.050544217	f, voice)
77.463605442	C, e, Solo, (sax
83.997482993	f
90.373401360	e
96.803197278	f, sax)
103.236077097	D, g, Solo, (trumpet
109.598888888	h
115.896961451	e
122.258390022	f, trumpet)
128.406077097	C, e, Head, (voice
134.844739229	f
141.147120181	e
147.355374149	f
153.694693877	D, g, Head
159.955850340	h
166.279501133	e
172.581315192	f, voice)
178.375691609	Silence
182.439183673	End
