0.000000000	Silence
1.532517006	A, a, Intro
10.054240362	B, b, Verse, (voice
15.371609977	b
20.967619047	c
26.493968253	d
31.857777777	B, b, Verse
37.198367346	b
42.817596371	c
48.320725623	d
53.614875283	C, e, Chorus
59.025124716	f
64.388934240	B, b, Verse
69.938503401	b
75.348752834	c
80.782222222	d, voice)
86.146031746	D, g, Bridge, (guitar, (piano
91.533061224	h
96.943310657	i, guitar), piano)
102.539319727	d, (voice
107.810249433	C, e, Chorus
113.150839002	f
118.677188208	B, b, Verse
124.110657596	b
129.567346938	c
135.047256235	d
140.480725623	d, voice)
146.007074829	a, Outro
154.900317460	Silence
158.862653061	End
