0.000000000	Silence
0.185759637	A, a, Intro, (guitar
6.310997732	a
12.405510204	a
18.461473922	a, guitar)
24.496009070	B, a, Verse, (voice
30.550362811	b
36.558639455	B, a, Verse
42.581224489	b
48.597142857	B, a, Verse
54.613038548	b
60.621564625	B, a, Verse
66.606439909	b
72.645510204	B, a, Verse
78.645192743	b
84.734353741	B, a, Verse
90.684240362	b
96.741224489	C, c, Chorus
102.773015873	c
108.805147392	c
114.734195011	c, voice)
120.734512471	A, a, Instrumental, (guitar
126.933151927	a, guitar)
133.014489795	B, a, Verse, (voice
139.029160997	b
145.047482993	B, a, Verse
151.046122448	b
157.013310657	B, a, Verse
163.046371882	b
168.973401360	B, a, Verse
174.965147392	b
180.997278911	B, a, Verse
187.037324263	b
193.045714285	B, a, Verse
199.098526077	b
205.010294784	B, a, Verse
210.997074829	b
216.902312925	C, c, Chorus
222.893446712	c
228.917006802	c
234.845306122	c
240.837029478	c, voice)
246.829183673	A, a, Instrumental, (guitar
252.957188208	a, guitar)
259.037913832	C, c, Chorus, (voice
265.118117913	c
271.134399092	c
277.133514739	c
283.054603174	c
289.109365079	c, voice)
295.068888888	A, a, Instrumental, (guitar
301.302063492	a
307.397097505	A, a, Instrumental, Solo
313.526462585	a
319.717596371	a
325.879455782	a
332.006598639	a
338.164489795	a', Outro, guitar)
346.853877551	Silence
350.595827664	End
